Date_Reported,Cumulative_Cases
24/12/2023,2943
31/12/2023,2943
07/01/2024,2943
14/01/2024,2943
21/01/2024,2943
28/01/2024,2943
04/02/2024,2943
11/02/2024,2943
18/02/2024,2943
25/02/2024,2943
03/03/2024,2943
10/03/2024,2943
17/03/2024,2943
24/03/2024,2943
31/03/2024,2943
07/04/2024,2943
14/04/2024,2943
21/04/2024,2943
28/04/2024,2943
05/05/2024,2943
12/05/2024,2943
19/05/2024,2943
26/05/2024,2943
02/06/2024,2943
09/06/2024,2943
16/06/2024,2943
23/06/2024,2943
30/06/2024,2943
07/07/2024,2943
14/07/2024,2943
21/07/2024,2943
28/07/2024,2943
04/08/2024,2943
11/08/2024,2943
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,1
29/03/2020,27
05/04/2020,43
12/04/2020,48
19/04/2020,50
26/04/2020,51
03/05/2020,54
10/05/2020,61
17/05/2020,98
24/05/2020,198
31/05/2020,410
07/06/2020,606
14/06/2020,694
21/06/2020,768
28/06/2020,857
05/07/2020,937
12/07/2020,1023
19/07/2020,1063
26/07/2020,1115
02/08/2020,1182
09/08/2020,1283
16/08/2020,1500
23/08/2020,2263
30/08/2020,2928
06/09/2020,3667
13/09/2020,4799
20/09/2020,6287
27/09/2020,7530
04/10/2020,8808
11/10/2020,9801
18/10/2020,10590
25/10/2020,11443
01/11/2020,12743
08/11/2020,14405
15/11/2020,16020
22/11/2020,17969
29/11/2020,20147
06/12/2020,22501
13/12/2020,27535
20/12/2020,31191
27/12/2020,33815
03/01/2021,35922
10/01/2021,37742
17/01/2021,38419
24/01/2021,39149
31/01/2021,39579
07/02/2021,39848
14/02/2021,40056
21/02/2021,40213
28/02/2021,40357
07/03/2021,40479
14/03/2021,40581
21/03/2021,40688
28/03/2021,40820
04/04/2021,41016
11/04/2021,41174
18/04/2021,41396
25/04/2021,41717
02/05/2021,41981
09/05/2021,42386
16/05/2021,42861
23/05/2021,43921
30/05/2021,47147
06/06/2021,53961
13/06/2021,63099
20/06/2021,72679
27/06/2021,79089
04/07/2021,84116
11/07/2021,87756
18/07/2021,90656
25/07/2021,92724
01/08/2021,94425
08/08/2021,95875
15/08/2021,97124
22/08/2021,118777
29/08/2021,119732
05/09/2021,120662
12/09/2021,121587
19/09/2021,122277
26/09/2021,123245
03/10/2021,124039
10/10/2021,124736
17/10/2021,125261
24/10/2021,125758
31/10/2021,126236
07/11/2021,126625
14/11/2021,126965
21/11/2021,127237
28/11/2021,127523
05/12/2021,127756
12/12/2021,128100
19/12/2021,129319
26/12/2021,135091
02/01/2022,146030
09/01/2022,154578
16/01/2022,158743
23/01/2022,160639
30/01/2022,161839
06/02/2022,162375
13/02/2022,162822
20/02/2022,163116
27/02/2022,163333
06/03/2022,163440
13/03/2022,163584
20/03/2022,163689
27/03/2022,163805
03/04/2022,163885
10/04/2022,163932
17/04/2022,163994
24/04/2022,164054
01/05/2022,164104
08/05/2022,164149
15/05/2022,164215
22/05/2022,164331
29/05/2022,164412
05/06/2022,164679
12/06/2022,165251
19/06/2022,165934
26/06/2022,166466
03/07/2022,166993
10/07/2022,167408
17/07/2022,167790
24/07/2022,168034
31/07/2022,168338
07/08/2022,168501
14/08/2022,168655
21/08/2022,168766
28/08/2022,168891
04/09/2022,168937
11/09/2022,168993
18/09/2022,169051
25/09/2022,169106
02/10/2022,169199
09/10/2022,169281
16/10/2022,169281
23/10/2022,169375
30/10/2022,169378
06/11/2022,169486
13/11/2022,169568
20/11/2022,169638
27/11/2022,169715
04/12/2022,169804
11/12/2022,169890
18/12/2022,169890
25/12/2022,169890
01/01/2023,170114
08/01/2023,170184
15/01/2023,170233
22/01/2023,170305
29/01/2023,170305
05/02/2023,170369
12/02/2023,170383
19/02/2023,170409
26/02/2023,170449
05/03/2023,170463
12/03/2023,170475
19/03/2023,170491
26/03/2023,170510
02/04/2023,170515
09/04/2023,170539
16/04/2023,170552
23/04/2023,170602
30/04/2023,170671
07/05/2023,170775
14/05/2023,170775
21/05/2023,170775
28/05/2023,170775
04/06/2023,171324
11/06/2023,171324
18/06/2023,171324
25/06/2023,171324
02/07/2023,171729
09/07/2023,171729
16/07/2023,171729
23/07/2023,171729
30/07/2023,171729
06/08/2023,171829
13/08/2023,171835
20/08/2023,171841
27/08/2023,171843
03/09/2023,171845
10/09/2023,171852
17/09/2023,171857
24/09/2023,171863
01/10/2023,171869
08/10/2023,171871
15/10/2023,171883
22/10/2023,171888
29/10/2023,171888
05/11/2023,171888
12/11/2023,171888
19/11/2023,171888
26/11/2023,171888
03/12/2023,171888
10/12/2023,171888
17/12/2023,171888
24/12/2023,171888
31/12/2023,171888
07/01/2024,171951
14/01/2024,172007
21/01/2024,172048
28/01/2024,172107
04/02/2024,172149
11/02/2024,172149
18/02/2024,172149
25/02/2024,172149
03/03/2024,172149
10/03/2024,172149
17/03/2024,172149
24/03/2024,172149
31/03/2024,172149
07/04/2024,172149
14/04/2024,172149
21/04/2024,172149
28/04/2024,172149
05/05/2024,172149
12/05/2024,172149
19/05/2024,172149
26/05/2024,172151
02/06/2024,172152
09/06/2024,172152
16/06/2024,172152
23/06/2024,172152
30/06/2024,172154
07/07/2024,172154
14/07/2024,172154
21/07/2024,172154
28/07/2024,172154
04/08/2024,172154
11/08/2024,172154
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,18
22/03/2020,125
29/03/2020,515
05/04/2020,1280
12/04/2020,2965
19/04/2020,5438
26/04/2020,8449
03/05/2020,11395
10/05/2020,14380
17/05/2020,16992
24/05/2020,19330
31/05/2020,21766
07/06/2020,24901
14/06/2020,28838
21/06/2020,33722
28/06/2020,39906
05/07/2020,45094
12/07/2020,50039
19/07/2020,55123
26/07/2020,61169
02/08/2020,68181
09/08/2020,76312
16/08/2020,86336
23/08/2020,99588
30/08/2020,113410
06/09/2020,130824
13/09/2020,149735
20/09/2020,170827
27/09/2020,192126
04/10/2020,219324
11/10/2020,253138
18/10/2020,288624
25/10/2020,330207
01/11/2020,378725
08/11/2020,438286
15/11/2020,513605
22/11/2020,602256
29/11/2020,697811
06/12/2020,785214
13/12/2020,861981
20/12/2020,930717
27/12/2020,988108
03/01/2021,1037359
10/01/2021,1077015
17/01/2021,1121417
24/01/2021,1152029
31/01/2021,1179187
07/02/2021,1204695
14/02/2021,1231193
21/02/2021,1265381
28/02/2021,1309853
07/03/2021,1365229
14/03/2021,1425267
21/03/2021,1505606
28/03/2021,1610128
04/04/2021,1713607
11/04/2021,1818824
18/04/2021,1910735
25/04/2021,1988052
02/05/2021,2043657
09/05/2021,2080589
16/05/2021,2113735
23/05/2021,2141575
30/05/2021,2161201
06/06/2021,2172772
13/06/2021,2182145
20/06/2021,2187754
27/06/2021,2192114
04/07/2021,2195543
11/07/2021,2199094
18/07/2021,2202395
25/07/2021,2206549
01/08/2021,2211254
08/08/2021,2217175
15/08/2021,2224054
22/08/2021,2233132
29/08/2021,2242665
05/09/2021,2256032
12/09/2021,2275549
19/09/2021,2308371
26/09/2021,2353130
03/10/2021,2417736
10/10/2021,2507815
17/10/2021,2602420
24/10/2021,2741764
31/10/2021,2893963
07/11/2021,3046226
14/11/2021,3186167
21/11/2021,3298132
28/11/2021,3385552
05/12/2021,3459680
12/12/2021,3520890
19/12/2021,3568411
26/12/2021,3606084
02/01/2022,3634067
09/01/2022,3662167
16/01/2022,3717255
23/01/2022,3828095
30/01/2022,4022220
06/02/2022,4265162
13/02/2022,4500418
20/02/2022,4692058
27/02/2022,4793201
06/03/2022,4832732
13/03/2022,4864133
20/03/2022,4894490
27/03/2022,4916807
03/04/2022,4931463
10/04/2022,4942854
17/04/2022,4950889
24/04/2022,4956242
01/05/2022,4960463
08/05/2022,4964195
15/05/2022,4967036
22/05/2022,4969168
29/05/2022,4971064
05/06/2022,4972664
12/06/2022,4973729
19/06/2022,4974773
26/06/2022,4975754
03/07/2022,4976860
10/07/2022,4977916
17/07/2022,4979347
24/07/2022,4981445
31/07/2022,4984231
07/08/2022,4988124
14/08/2022,4993563
21/08/2022,5002676
28/08/2022,5014113
04/09/2022,5030268
11/09/2022,5054132
18/09/2022,5090815
25/09/2022,5134952
02/10/2022,5177754
09/10/2022,5214167
16/10/2022,5237081
23/10/2022,5253989
30/10/2022,5270367
06/11/2022,5279954
13/11/2022,5287271
20/11/2022,5294028
27/11/2022,5299019
04/12/2022,5303829
11/12/2022,5308115
18/12/2022,5312473
25/12/2022,5315676
01/01/2023,5319087
08/01/2023,5322057
15/01/2023,5324767
22/01/2023,5327866
29/01/2023,5330839
05/02/2023,5334547
12/02/2023,5339830
19/02/2023,5347174
26/02/2023,5356966
05/03/2023,5369723
12/03/2023,5385095
19/03/2023,5403714
26/03/2023,5423689
02/04/2023,5442671
09/04/2023,5459754
16/04/2023,5476349
23/04/2023,5487194
30/04/2023,5496092
07/05/2023,5502704
14/05/2023,5507443
21/05/2023,5510766
28/05/2023,5513765
04/06/2023,5515730
11/06/2023,5517281
18/06/2023,5518589
25/06/2023,5519585
02/07/2023,5520483
09/07/2023,5520483
16/07/2023,5520483
23/07/2023,5520483
30/07/2023,5520483
06/08/2023,5520483
13/08/2023,5520483
20/08/2023,5520483
27/08/2023,5520483
03/09/2023,5520483
10/09/2023,5520483
17/09/2023,5520483
24/09/2023,5520483
01/10/2023,5520483
08/10/2023,5520483
15/10/2023,5520483
22/10/2023,5520483
29/10/2023,5520483
05/11/2023,5521044
12/11/2023,5521657
19/11/2023,5522212
26/11/2023,5523002
03/12/2023,5523693
10/12/2023,5524715
17/12/2023,5525469
24/12/2023,5526237
31/12/2023,5527002
07/01/2024,5527628
14/01/2024,5528177
21/01/2024,5528578
28/01/2024,5528966
04/02/2024,5528969
11/02/2024,5529192
18/02/2024,5529497
25/02/2024,5529822
03/03/2024,5530141
10/03/2024,5530438
17/03/2024,5530735
24/03/2024,5531048
31/03/2024,5531289
07/04/2024,5531526
14/04/2024,5531695
21/04/2024,5531864
28/04/2024,5531978
05/05/2024,5532064
12/05/2024,5532151
19/05/2024,5532225
26/05/2024,5532259
02/06/2024,5532287
09/06/2024,5532312
16/06/2024,5532327
23/06/2024,5532342
30/06/2024,5532365
07/07/2024,5532404
14/07/2024,5532447
21/07/2024,5532518
28/07/2024,5532606
04/08/2024,5532777
11/08/2024,5533052
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,5
09/02/2020,7
16/02/2020,8
23/02/2020,13
01/03/2020,19
08/03/2020,45
15/03/2020,86
22/03/2020,153
29/03/2020,468
05/04/2020,1505
12/04/2020,3736
19/04/2020,6302
26/04/2020,9813
03/05/2020,13599
10/05/2020,17417
17/05/2020,22627
24/05/2020,28704
31/05/2020,33896
07/06/2020,38268
14/06/2020,41990
21/06/2020,44533
28/06/2020,47360
05/07/2020,50857
12/07/2020,54453
19/07/2020,56711
26/07/2020,58562
02/08/2020,60760
09/08/2020,62300
16/08/2020,64102
23/08/2020,66617
30/08/2020,69328
06/09/2020,73471
13/09/2020,78849
20/09/2020,84242
27/09/2020,90618
04/10/2020,97760
11/10/2020,105133
18/10/2020,114387
25/10/2020,123764
01/11/2020,132629
08/11/2020,141032
15/11/2020,149135
22/11/2020,157785
29/11/2020,166502
06/12/2020,175276
13/12/2020,183755
20/12/2020,192404
27/12/2020,200892
03/01/2021,211641
10/01/2021,227702
17/01/2021,249808
24/01/2021,274376
31/01/2021,300661
07/02/2021,323402
14/02/2021,345605
21/02/2021,368175
28/02/2021,388594
07/03/2021,408236
14/03/2021,424405
21/03/2021,438638
28/03/2021,453069
04/04/2021,468023
11/04/2021,481937
18/04/2021,495224
25/04/2021,508925
02/05/2021,521948
09/05/2021,534445
16/05/2021,544931
23/05/2021,554516
30/05/2021,567263
06/06/2021,581197
13/06/2021,596017
20/06/2021,610179
27/06/2021,624814
04/07/2021,637877
11/07/2021,648702
18/07/2021,659449
25/07/2021,670108
01/08/2021,680858
08/08/2021,691554
15/08/2021,700587
22/08/2021,708302
29/08/2021,715394
05/09/2021,722292
12/09/2021,728266
19/09/2021,732299
26/09/2021,734596
03/10/2021,736524
10/10/2021,737655
17/10/2021,738487
24/10/2021,739190
31/10/2021,739824
07/11/2021,740362
14/11/2021,740879
21/11/2021,741370
28/11/2021,741858
05/12/2021,742278
12/12/2021,742719
19/12/2021,743852
26/12/2021,749530
02/01/2022,764493
09/01/2022,782866
16/01/2022,802181
23/01/2022,822886
30/01/2022,840739
06/02/2022,855642
13/02/2022,866971
20/02/2022,873882
27/02/2022,878746
06/03/2022,882477
13/03/2022,885089
20/03/2022,887385
27/03/2022,889797
03/04/2022,891872
10/04/2022,893538
17/04/2022,895264
24/04/2022,896892
01/05/2022,898571
08/05/2022,900026
15/05/2022,902161
22/05/2022,904466
29/05/2022,907069
05/06/2022,910338
12/06/2022,916247
19/06/2022,925898
26/06/2022,937037
03/07/2022,949384
10/07/2022,961345
17/07/2022,972007
24/07/2022,981657
31/07/2022,990400
07/08/2022,997769
14/08/2022,1003929
21/08/2022,1009116
28/08/2022,1013331
04/09/2022,1016745
11/09/2022,1019625
18/09/2022,1022538
25/09/2022,1025213
02/10/2022,1027933
09/10/2022,1030478
16/10/2022,1032522
23/10/2022,1034784
30/10/2022,1037023
06/11/2022,1039090
13/11/2022,1040821
20/11/2022,1042340
27/11/2022,1043798
04/12/2022,1044704
11/12/2022,1045423
18/12/2022,1046086
25/12/2022,1046549
01/01/2023,1047008
08/01/2023,1047464
15/01/2023,1048020
22/01/2023,1048623
29/01/2023,1049209
05/02/2023,1049729
12/02/2023,1050330
19/02/2023,1050961
26/02/2023,1051732
05/03/2023,1052519
12/03/2023,1053586
19/03/2023,1054873
26/03/2023,1056485
02/04/2023,1058000
09/04/2023,1059468
16/04/2023,1060617
23/04/2023,1061657
30/04/2023,1062800
07/05/2023,1064237
14/05/2023,1065607
21/05/2023,1066641
28/05/2023,1067030
04/06/2023,1067030
11/06/2023,1067030
18/06/2023,1067030
25/06/2023,1067030
02/07/2023,1067030
09/07/2023,1067030
16/07/2023,1067030
23/07/2023,1067030
30/07/2023,1067030
06/08/2023,1067030
13/08/2023,1067030
20/08/2023,1067030
27/08/2023,1067030
03/09/2023,1067030
10/09/2023,1067030
17/09/2023,1067030
24/09/2023,1067030
01/10/2023,1067030
08/10/2023,1067030
15/10/2023,1067030
22/10/2023,1067030
29/10/2023,1067030
05/11/2023,1067030
12/11/2023,1067030
19/11/2023,1067030
26/11/2023,1067030
03/12/2023,1067030
10/12/2023,1067030
17/12/2023,1067030
24/12/2023,1067030
31/12/2023,1067030
07/01/2024,1067030
14/01/2024,1067030
21/01/2024,1067030
28/01/2024,1067030
04/02/2024,1067030
11/02/2024,1067030
18/02/2024,1067030
25/02/2024,1067030
03/03/2024,1067030
10/03/2024,1067030
17/03/2024,1067030
24/03/2024,1067030
31/03/2024,1067030
07/04/2024,1067030
14/04/2024,1067030
21/04/2024,1067030
28/04/2024,1067030
05/05/2024,1067030
12/05/2024,1067030
19/05/2024,1067030
26/05/2024,1067030
02/06/2024,1067030
09/06/2024,1067030
16/06/2024,1067030
23/06/2024,1067030
30/06/2024,1067030
07/07/2024,1067030
14/07/2024,1067030
21/07/2024,1067030
28/07/2024,1067030
04/08/2024,1067030
11/08/2024,1067030
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,0
02/02/2020,0
09/02/2020,0
16/02/2020,0
23/02/2020,0
01/03/2020,0
08/03/2020,0
15/03/2020,0
22/03/2020,6
29/03/2020,14
05/04/2020,20
12/04/2020,32
19/04/2020,148
26/04/2020,300
03/05/2020,480
10/05/2020,509
17/05/2020,509
24/05/2020,509
31/05/2020,509
07/06/2020,509
14/06/2020,509
21/06/2020,509
28/06/2020,509
05/07/2020,509
12/07/2020,509
19/07/2020,509
26/07/2020,509
02/08/2020,509
09/08/2020,509
16/08/2020,509
23/08/2020,509
30/08/2020,509
06/09/2020,509
13/09/2020,509
20/09/2020,509
27/09/2020,509
04/10/2020,509
11/10/2020,509
18/10/2020,509
25/10/2020,509
01/11/2020,509
08/11/2020,509
15/11/2020,509
22/11/2020,509
29/11/2020,509
06/12/2020,509
13/12/2020,509
20/12/2020,509
27/12/2020,509
03/01/2021,509
10/01/2021,509
17/01/2021,509
24/01/2021,509
31/01/2021,509
07/02/2021,509
14/02/2021,509
21/02/2021,509
28/02/2021,509
07/03/2021,509
14/03/2021,509
21/03/2021,509
28/03/2021,509
04/04/2021,509
11/04/2021,509
18/04/2021,509
25/04/2021,509
02/05/2021,509
09/05/2021,509
16/05/2021,509
23/05/2021,509
30/05/2021,509
06/06/2021,509
13/06/2021,509
20/06/2021,509
27/06/2021,509
04/07/2021,609
11/07/2021,609
18/07/2021,1017
25/07/2021,1367
01/08/2021,1367
08/08/2021,21974
15/08/2021,23377
22/08/2021,24232
29/08/2021,24835
05/09/2021,25301
12/09/2021,25514
19/09/2021,25709
26/09/2021,25846
03/10/2021,25957
10/10/2021,26034
17/10/2021,26115
24/10/2021,26154
31/10/2021,26196
07/11/2021,26208
14/11/2021,26227
21/11/2021,26261
28/11/2021,26270
05/12/2021,26309
12/12/2021,26483
19/12/2021,26483
26/12/2021,29306
02/01/2022,30564
09/01/2022,31395
16/01/2022,32393
23/01/2022,32920
30/01/2022,33230
06/02/2022,33436
13/02/2022,33549
20/02/2022,33620
27/02/2022,33620
06/03/2022,33726
13/03/2022,33773
20/03/2022,33797
27/03/2022,33815
03/04/2022,33836
10/04/2022,33851
17/04/2022,33864
24/04/2022,33872
01/05/2022,33904
08/05/2022,34641
15/05/2022,34682
22/05/2022,34765
29/05/2022,34836
05/06/2022,34988
12/06/2022,35159
19/06/2022,35366
26/06/2022,35768
03/07/2022,36174
10/07/2022,36520
17/07/2022,36886
24/07/2022,37329
31/07/2022,37865
07/08/2022,38205
14/08/2022,38454
21/08/2022,38712
28/08/2022,38951
04/09/2022,39178
11/09/2022,39263
18/09/2022,39351
25/09/2022,39450
02/10/2022,39523
09/10/2022,39689
16/10/2022,39814
23/10/2022,40285
30/10/2022,40285
06/11/2022,41419
13/11/2022,41662
20/11/2022,41662
27/11/2022,41847
04/12/2022,41997
11/12/2022,42111
18/12/2022,42228
25/12/2022,42351
01/01/2023,42396
08/01/2023,42467
15/01/2023,42530
22/01/2023,42600
29/01/2023,42664
05/02/2023,42717
12/02/2023,42775
19/02/2023,42823
26/02/2023,42846
05/03/2023,42906
12/03/2023,42927
19/03/2023,42942
26/03/2023,42959
02/04/2023,42973
09/04/2023,42998
16/04/2023,43023
23/04/2023,43048
30/04/2023,43078
07/05/2023,43078
14/05/2023,43078
21/05/2023,43078
28/05/2023,43078
04/06/2023,43078
11/06/2023,43078
18/06/2023,43078
25/06/2023,43078
02/07/2023,43078
09/07/2023,43078
16/07/2023,43078
23/07/2023,43078
30/07/2023,43078
06/08/2023,43078
13/08/2023,43078
20/08/2023,43078
27/08/2023,43078
03/09/2023,43078
10/09/2023,43078
17/09/2023,43078
24/09/2023,43078
01/10/2023,43078
08/10/2023,43084
15/10/2023,43108
22/10/2023,43110
29/10/2023,43115
05/11/2023,43117
12/11/2023,43117
19/11/2023,43127
26/11/2023,43158
03/12/2023,43191
10/12/2023,43223
17/12/2023,43223
24/12/2023,43223
31/12/2023,43223
07/01/2024,43223
14/01/2024,43223
21/01/2024,43223
28/01/2024,43223
04/02/2024,43223
11/02/2024,43223
18/02/2024,43223
25/02/2024,43223
03/03/2024,43223
10/03/2024,43223
17/03/2024,43223
24/03/2024,43223
31/03/2024,43224
07/04/2024,43225
14/04/2024,43225
21/04/2024,43225
28/04/2024,43225
05/05/2024,43225
12/05/2024,43226
19/05/2024,43226
26/05/2024,43226
02/06/2024,43226
09/06/2024,43226
16/06/2024,43226
23/06/2024,43230
30/06/2024,43230
07/07/2024,43230
14/07/2024,43230
21/07/2024,43230
28/07/2024,43230
04/08/2024,43230
11/08/2024,43230
05/01/2020,0
12/01/2020,0
19/01/2020,0
26/01/2020,7
02/02/2020,9
09/02/2020,20
16/02/2020,24
23/02/2020,40
01/03/2020,73
08/03/2020,464
15/03/2020,3929
22/03/2020,31415
29/03/2020,126309
05/04/2020,302460
12/04/2020,521632
19/04/2020,717782
26/04/2020,922947
03/05/2020,1121383
10/05/2020,1303629
17/05/2020,1472661
24/05/2020,1638986
31/05/2020,1785422
07/06/2020,1935202
14/06/2020,2087078
21/06/2020,2267099
28/06/2020,2525377
05/07/2020,2867543
12/07/2020,3259748
19/07/2020,3726015
26/07/2020,4193916
02/08/2020,4625166
09/08/2020,5001075
16/08/2020,5363737
23/08/2020,5679525
30/08/2020,5974471
06/09/2020,6269724
13/09/2020,6515345
20/09/2020,6796322
27/09/2020,7101096
04/10/2020,7399444
11/10/2020,7733693
18/10/2020,8121327
25/10/2020,8570765
01/11/2020,9130159
08/11/2020,9920253
15/11/2020,10925098
22/11/2020,12100581
29/11/2020,13262982
06/12/2020,14543914
13/12/2020,16012396
20/12/2020,17530324
27/12/2020,18890446
03/01/2021,20271441
10/01/2021,21938592
17/01/2021,23528547
24/01/2021,24794408
31/01/2021,25863033
07/02/2021,26720283
14/02/2021,27390855
21/02/2021,27864340
28/02/2021,28330091
07/03/2021,28750830
14/03/2021,29134830
21/03/2021,29514381
28/03/2021,29932199
04/04/2021,30382159
11/04/2021,30838109
18/04/2021,31305326
25/04/2021,31711421
02/05/2021,32049828
09/05/2021,32342152
16/05/2021,32575502
23/05/2021,32757111
30/05/2021,32904922
06/06/2021,33004034
13/06/2021,33103599
20/06/2021,33184226
27/06/2021,33271863
04/07/2021,33368900
11/07/2021,33655410
18/07/2021,33877989
25/07/2021,34237016
01/08/2021,34784102
08/08/2021,35527158
15/08/2021,36413622
22/08/2021,37433588
29/08/2021,38528478
05/09/2021,39672729
12/09/2021,40695299
19/09/2021,41732753
26/09/2021,42585047
03/10/2021,43340735
10/10/2021,44022719
17/10/2021,44604956
24/10/2021,45113499
31/10/2021,45639685
07/11/2021,46149896
14/11/2021,46707076
21/11/2021,47383952
28/11/2021,47976346
05/12/2021,48727363
12/12/2021,49562332
19/12/2021,50461441
26/12/2021,51878860
02/01/2022,54590898
09/01/2022,59273795
16/01/2022,64924728
23/01/2022,69967616
30/01/2022,73756878
06/02/2022,75945588
13/02/2022,77167700
20/02/2022,77875856
27/02/2022,78334128
06/03/2022,78666637
13/03/2022,78900969
